name,address
World Class CME,"1750 Thriftwood DrCharlotte, NC 28208"
Dream Big South Park,"2926 Old Steele Creek RdCharlotte, NC 28208"
Sharon United Methodist Church,"204 W Woodlawn Rd Ste DCharlotte, NC 28217"
Convenant United Methodist,"3936 Craig AveCharlotte, NC 28211"
Pleasant Grove United Methodist Church,"2414 N Sharon Amity RdCharlotte, NC 28205"
Logan Chapel Cme Parsonage,"2831 N Sharon Amity RdCharlotte, NC 28205"
Moore's Chapel United Methodist Church,"6201 Elgywood LnCharlotte, NC 28213"
Mowing Glade Ame Zion Church,"2831 N Sharon Amity RdCharlotte, NC 28205"
First Baptist Church Family Life,"6212 Tuckaseegee RdCharlotte, NC 28214"
Northside Baptist Church,"1646 Toddville RdCharlotte, NC 28214"
Greater Fellowship Baptist,"6425 Old Mount Holly RdCharlotte, NC 28208"
Zion Primitive Baptist,"6101 Idlewild RdCharlotte, NC 28212"
Christian Mission Baptist Church,"2835 W Sugar Creek RdCharlotte, NC 28262"
Eastway Baptist Church,"6728 The PlzCharlotte, NC 28215"
Charisma Life Center,"1000 Autumnwood LaneCharlotte, NC 28213"
University Memorial Child Development Center,"1500 Rocky River Rd WCharlotte, NC 28213"
Bethany Baptist Church,"211 Hampton Church RdCharlotte, NC 28262"
Rev Anthony L Jinwright Rev,"8015 Bellhaven BlvdCharlotte, NC 28216"
Jackson Park Ministries,"2638 Saint Evans RdCharlotte, NC 28214"
Durham Memorial Baptist Church,"7101 Robinson Church RdCharlotte, NC 28215"
East Baptist Church,"7400 Robinson Church RdCharlotte, NC 28215"
Chapman Memorial Baptist Church,"900 Rhyne RdCharlotte, NC 28214"
Throne Of Grace Baptist Church,"4418 Rea RdCharlotte, NC 28226"
Sharon Forest Baptist Church,"11400 Steele Creek RdCharlotte, NC 28273"
Devotions Fellowship Worship Center,"428 Breezewood DrCharlotte, NC 28262"
City of God Ministries,"4727 Cottage Oaks DrCharlotte, NC 28269"
New Testament Christian Church,"13315 Eastfield Village LnCharlotte, NC 28269"
Southern Korean Presbyterian,"3619 Mckee RdCharlotte, NC 28270"
Pleasant Hill Presbyterian Church,"15000 S Tryon StCharlotte, NC 28278"
Providence Presbyterian Church,"10140 Providence Rd WCharlotte, NC 28277"
Life Changing Ministry's Body of Christ,"7228 Wallace RdCharlotte, NC 28212"
Saint Marks Eposcopal Church,"8600 Mt Holly-Huntersville RdCharlotte, NC 28130"
Little Rock Ame Zion Church,"401 N Myers StCharlotte, NC 28202"
Clinton Chapel Ame Zion Church,"319 Whitehaven AveCharlotte, NC 28208"
Cathey Memorial AME Zion Church,"624 Chicago AveCharlotte, NC 28203"
Sedgefield United Methodist Church,"2830 Dorchester PlCharlotte, NC 28209"
Purcell United Methodist Church,"2141 Weyland AveCharlotte, NC 28208"
Middle Street Ame,"301 Greystone RdCharlotte, NC 28209"
Simpson Gillespie United Methodist Church,"3545 Beatties Ford RdCharlotte, NC 28216"
Moore's Sanctuary AME Zion,"4101 Morris Field DrCharlotte, NC 28208"
East Stonewall AME Zion,"1729 Griers Grove RdCharlotte, NC 28216"
Faith Cme Church Inc,"457 Wellingford StCharlotte, NC 28213"
Western Nc Conference,"3400 Shamrock DrCharlotte, NC 28215"
Bb Methodist Home Lsf,"3800 Shamrock DrCharlotte, NC 28215"
"Lewis, Roderick D Sr Rev","802 Tom Hunter RdCharlotte, NC 28213"
Cole Memorial Pre-School,"2022 W Sugar Creek RdCharlotte, NC 28262"
World Class CME,"6201 Fairview Rd Ste 322Charlotte, NC 28210"
Dream Big South Park,"4411 Sharon RdCharlotte, NC 28211"
Pleasant Grove United Methodist Church,"1915 Oakdale RdCharlotte, NC 28216"
Logan Chapel Cme Parsonage,"7329 Frances Irene DrCharlotte, NC 28215"
Mowing Glade Ame Zion Church,"8951 Albemarle RdCharlotte, NC 28227"
First Baptist Church Family Life,"300 S Davidson StCharlotte, NC 28202"
All Nations Korean Church,"301 S Davidson StCharlotte, NC 28202"
Northside Baptist Church,"3321 The PlzCharlotte, NC 28205"
Greater Fellowship Baptist,"2422 Ashley RdCharlotte, NC 28208"
Zion Primitive Baptist,"827 E Sugar Creek RdCharlotte, NC 28205"
Eastway Baptist Church,"2749 Eastway DrCharlotte, NC 28205"
Charisma Life Center,"1301 Commercial AveCharlotte, NC 28205"
University Memorial Child Development Center,"4401 W Tyvola RdCharlotte, NC 28208"
Bethany Baptist Church,"4700 Willard StCharlotte, NC 28208"
Holly-Hunter Church,"4316 Mt Holly Hntrsvl RdCharlotte, NC 28216"
Rev Anthony L Jinwright Rev,"5318 Salem Church RdCharlotte, NC 28216"
Jackson Park Ministries,"5415 Airport DrCharlotte, NC 28208"
Chapman Memorial Baptist Church,"608 Valleydale RdCharlotte, NC 28214"
Throne Of Grace Baptist Church,"5732 Susan DrCharlotte, NC 28215"
Sharon Forest Baptist Church,"7711 Wallace LnCharlotte, NC 28212"
St Johns Chapel Primitive Baptist Church,"8833 Moores Chapel RdCharlotte, NC 28214"
University Hills Baptist,"1500 Suther RdCharlotte, NC 28213"
Zion Missionary Baptist Churches,"3941 Yorkford DrCharlotte, NC 28269"
Calvary Baptist Church,"2727 Mt Holly Huntersville Rd,Charlotte, NC 28214"
Living Hope At Ballantyne,"11724 Elm LnCharlotte, NC 28277"
Salem Baptist Church,"Charlotte, NC 28202"
Adams Metropolitan Church,"5520 Nations Ford RdCharlotte, NC 28217"
Metrolina Baptist Assoc,"328 W Carson BlvdCharlotte, NC 28203"
Grace Mem baptist church,"4001 Nevin RdCharlotte, NC 28269"
Child Development Center,"200 W Trade StCharlotte, NC 28202"
440 S Church,"440 S Church StCharlotte, NC 28202"
Ever Lasting Life ELL,"PO Box 26576Charlotte, NC 28221"
Hour Prayer,"301 S Davidson StCharlotte, NC 28202"
Greater Living Hope Ministries,"610 E 7th StCharlotte, NC 28202"
Vizion Church,"405 S Davidson StCharlotte, NC 28202"
The Meeting Center,"901 N Tryon StCharlotte, NC 28206"
Missiongathering Movement,"420 E 15th StCharlotte, NC 28206"
Fifteenth Street Church of God,"615 E 15th StCharlotte, NC 28206"
Epheses Church,"1510 S Mint StCharlotte, NC 28203"
Myers Tabernacle Ame Zion Church,"509 Cherry StCharlotte, NC 28204"
New Bethlehem FBH Church of God,"421 E 18th StCharlotte, NC 28206"
United House Of Prayer,"1701 W Trade StCharlotte, NC 28216"
Christian Science Reading Room,"1800 Camden RdCharlotte, NC 28203"
Bethlehem Center Of Charlotte,"700 Parkwood AveCharlotte, NC 28205"
Berean Seventh Day Adventist,"1801 Double Oaks RdCharlotte, NC 28206"
The United House Of Prayer,"1117 E 18th StCharlotte, NC 28205"
Bethlehem Center Of Charlotte Inc,"1920 Stroud Park CtCharlotte, NC 28206"
True Holiness Of Jesus Christ,"321 Mill RdCharlotte, NC 28216"
Saint Peter's Episcopal Church,"2010 S Tryon StCharlotte, NC 28203"
New Creation Church,"1326 Prince Hall AveCharlotte, NC 28206"
Baker David R,"531 Campus StCharlotte, NC 28216"
United House Of Prayer-Biddleville,"601 Beatties Ford RdCharlotte, NC 28216"
Gethsemane Ame Zion Church,"531 Campus StCharlotte, NC 28216"
Better World A,"2001 W Morehead StCharlotte, NC 28208"
Marathon Praise Ministries,"2230 Bancroft StCharlotte, NC 28206"
Shekinah Glory Tod,"2224 Statesville AveCharlotte, NC 28206"
True Abundance Restoration,"2300 Statesville AveCharlotte, NC 28206"
Redeemed Christian Ministries,"PO Box 5053Charlotte, NC 28299"
Friendship Helping Ministries,"2116 Kirkwood AveCharlotte, NC 28203"
West Charlotte Church,"2211 W Morehead StCharlotte, NC 28208"
Sherman Memorial Cogic,"1401 Parkwood AveCharlotte, NC 28205"
Tabernacle Bible Way Church Of Our Lord Jesus Christ,"2208 W Morehead StCharlotte, NC 28208"
Glorious Full Gospel Tabernacle,"2300 Sanders AveCharlotte, NC 28216"
Watershed,"1817 Central AveCharlotte, NC 28205"
United House Of Prayer For All People,"2526 Statesville AveCharlotte, NC 28206"
Center City Church,"2225 Freedom DrCharlotte, NC 28208"
Christ Missionary Outreach Ministries,"2600 W Trade StCharlotte, NC 28208"
Emmanuel Pentecostal Church,"540 Winston StCharlotte, NC 28206"
Greater Meyers Chapel Pentecostal Fellowship Ministries,"600 Jordan PlCharlotte, NC 28205"
Church Of The Lord Jesus Christ Of The Apostolic Faith,"1414 Camp Greene StCharlotte, NC 28208"
City Church of Charlotte,"2300 Mcclintock RdCharlotte, NC 28205"
Westmnster Child Dvlpmntal Center,"101 Colville RdCharlotte, NC 28207"
First Fellowship Ministries,"1900 Newcastle StCharlotte, NC 28216"
Walls Memorial A M E Zion Church,"2722 Bancroft StCharlotte, NC 28206"
Prayer Deliverance Church,"2128 Remount RdCharlotte, NC 28208"
Mt Zion Church Of God In Christ,"1746 Camp Greene StCharlotte, NC 28208"
A Gift Of Love Ministry,"1427 West BlvdCharlotte, NC 28208"
Touch Of Glory Ministry,"229 Fairwood AveCharlotte, NC 28203"
Kingdom Life Christian Fellowship,"2920 N Tryon StCharlotte, NC 28206"
Breakthrough Center,"2920 N Tryon StCharlotte, NC 28206"
Saint James Holiness Church,"938 Justice AveCharlotte, NC 28206"
God's House,"2800 Clemson AveCharlotte, NC 28205"
Grace Tabernacle of Prayer Outreach Ministry,"2007 Beatties Ford RdCharlotte, NC 28216"
Glorious Church Of God,"3304 Statesville AveCharlotte, NC 28206"
Zion Center For Worship & Arts,"1938 Dunhill DrCharlotte, NC 28205"
Generatione Church Charlotte,"511 E 36th StCharlotte, NC 28205"
Jehovah's Witnesses Congregations,"1041 Guilford RdCharlotte, NC 28209"
Disciples Of Faith Christian Ministries,"3231 Rozzelles Ferry RdCharlotte, NC 28216"
St Paul Community Missionary Baptist,"2200 Julia AveCharlotte, NC 28206"
Park Ministries,"800 Briar Creek RdCharlotte, NC 28205"
God's Gift International Church,"800 Briar Creek RdCharlotte, NC 28205"
Masterpeace Christian Center,"401 Centre StCharlotte, NC 28216"
Ayuda Hispana,"3100 Central Ave Ste 6Charlotte, NC 28205"
Rivercathedral Of Charlotte,"2200 Ashley RdCharlotte, NC 28208"
Kingdom Builders Church International,"3925 Beasley LnCharlotte, NC 28206"
Impact Nations,"724 Montana DrCharlotte, NC 28216"
World Different Ministries,"724 Montana Dr Ste LCharlotte, NC 28216"
Cifc,"2019 Shamrock DrCharlotte, NC 28205"
Centre International De Foi En,"2019 Shamrock DrCharlotte, NC 28205"
Bethel Outreach International Church,"3715 Eastover Ridge DrCharlotte, NC 28211"
Antioch Road To Glory International Mini,"3746 N Davidson StCharlotte, NC 28205"
Word Life Center International,"714E Montana DrCharlotte, NC 28216"
Jehovah's Witnesses Congregations,"1100 Clanton RdCharlotte, NC 28217"
Mount Carmel Church Of God,"3901 The PlzCharlotte, NC 28205"
Light Of The World,"3024 E Independence BlvdCharlotte, NC 28205"
United Church of God Antioch,"201 S Crigler StCharlotte, NC 28208"
Newer Dimensions Church of God in Christ,"4108F N Tryon StCharlotte, NC 28206"
Resurrection Life Community Church,"3800 Monroe RdCharlotte, NC 28205"
Wilson Heights First Church Of God,"2137 B AveCharlotte, NC 28216"
Pinnacle Church of God In Christ,"4213 South BlvdCharlotte, NC 28209"
United House of Prayer,"1221 E Sugar Creek RdCharlotte, NC 28205"
Foundation Ministry,"4336 Glenwood DrCharlotte, NC 28208"
Israelita Nuevo Pacto,"3620 Central AveCharlotte, NC 28205"
New Hope Fellowship Tabernacle Church,"3700 Freedom Drive (Annex)Charlotte, NC 28208"
Prayer & Deliverance Tabernacle,"4500 Glenwood DrCharlotte, NC 28208"
Comeandine Ministries,"3641 Central AveCharlotte, NC 28205"
Christ Embassy International,"4237 Raleigh StCharlotte, NC 28213"
Dominion Worship Center,"1212 Commercial AveCharlotte, NC 28205"
Mt Zion Holiness Church,"1019 Scaleybark RdCharlotte, NC 28209"
El Siloe Church,"2633 Eastway DrCharlotte, NC 28205"
Remnant Outreach Ministries Inc,"4324 Barringer Dr Ste 105Charlotte, NC 28217"
New Hope Apostolic-Grand Temple,"2902 Seymour DrCharlotte, NC 28208"
Zo First Christian Church,"2321 Eastway DrCharlotte, NC 28205"
The Church Of Jesus Christ of Latter D,"3020 Hilliard DrCharlotte, NC 28205"
Iglesia P Tabirnaculo Delauncion,"4526 Old Pineville RdCharlotte, NC 28217"
New Hope Christian,"623 Eastway DrCharlotte, NC 28205"
Sacred Souls,"2127 Eastway DrCharlotte, NC 28205"
Rebirth Cathedral Of Praise,"1825 Eastway DrCharlotte, NC 28205"
Metropolitan Community Church,"1825 Eastway DrCharlotte, NC 28205"
Queen City Church,"711 Pressley RdCharlotte, NC 28217"
Alive For Christ Ministries,"645 Pressley RdCharlotte, NC 28217"
Holy Hands Ministries,"4863 Nations Crossings B-100Charlotte, NC 28278"
Mt Zion Church Of God,"4600 The PlzCharlotte, NC 28215"
Breakthrough Center,"5038 N Tryon StCharlotte, NC 28213"
Torrence Grove Ame Zion Church,"1200 Terrence PlCharlotte, NC 28209"
Divine Revelations Church of Jesus,"3315 Shamrock DrCharlotte, NC 28215"
Hedges & Highways Church Of Salvation,"3000 Nobles AveCharlotte, NC 28208"
Christ Assembly Church,"2738 Cochrane DrCharlotte, NC 28269"
Sanctuary of The Living Word Inc,"5100 Reagan DrCharlotte, NC 28206"
Marshall Group Worldwide Ministries/The Gods Glory Radio Show,"PO Box 481375Charlotte, NC 28269"
Missionary Ministers,"1000 Squirrel Hill RdCharlotte, NC 28213"
St Gabriel Church-Youth Ministry,"3016 Providence RdCharlotte, NC 28211"
West Charlotte Spanish Seventh-Day Adventist Group,"5600 Tuckaseegee RdCharlotte, NC 28208"
To God Be The Glory,"1313 Capps Hill Mine RdCharlotte, NC 28216"
Bgea,"4350 Westmont DrCharlotte, NC 28217"
Exalted Word Ministries,"1245 Tom Hunter RdCharlotte, NC 28213"
Sharon 7 Day Adventist Church,"920 N Sharon Amity RdCharlotte, NC 28211"
New deliverance Church,"3104 Patton Ridge CtCharlotte, NC 28269"
Trinity Church of the Nazarene,"6031 Tuckaseegee RdCharlotte, NC 28208"
The Church of Pentecost USA Inc,"5024 Freedom DrCharlotte, NC 28208"
Nations Ford Community Church Bud City,"5805 Nations Ford RdCharlotte, NC 28217"
Charlotte-Emanuel Hispanic,"4013 Shamrock DrCharlotte, NC 28215"
Bethel Christian Fellowship,"730 Oakdale RdCharlotte, NC 28216"
Lifebuilders Church,"730 Oakdale RdCharlotte, NC 28216"
Dial-A-Prayer,"730 Oakdale RdCharlotte, NC 28216"
Sunrise To Sunset Development Center,"600 Capps Hill Mine RdCharlotte, NC 28216"
Myarmar International Seventh Day,"5237 Albemarle RdCharlotte, NC 28212"
Truth Tabernacle Church of God,"4302 Hamilton CirCharlotte, NC 28216"
House Of Israel International,"4000 N Sharon Amity RdCharlotte, NC 28205"
Carolina Community Church,"600 Peachtree RdCharlotte, NC 28216"
Shahid Mosque,"524 Melynda RdCharlotte, NC 28208"
Injoy Ministries,"4530 N Sharon Amity RdCharlotte, NC 28205"
Word Of Truth Family Church,"5525 Albemarle RdCharlotte, NC 28212"
Isglesia Tabernaculo De Corder,"200 E Arrowhead Dr Ste 6Charlotte, NC 28213"
People of Purpose Outreach Ministry,"5305 Nevin RdCharlotte, NC 28269"
Derek Prince Ministries,"4929 N Sharon Amity RdCharlotte, NC 28205"
Iglesia Nueva Jerusalen Ciudad De Dios,"1331 Oakdale RdCharlotte, NC 28216"
Waypoint Community Church,"312 Tom Hunter RdCharlotte, NC 28213"
All Nations Presbyterian Mission Church,"5301 Sardis RdCharlotte, NC 28270"
The Church Of Jesus Christ Of Latter-Day Saints,"6101 Idlewild RdCharlotte, NC 28212"
Nc Restoration Church,"6116 Vernedale RdCharlotte, NC 28212"
Hg Worship & Music,"3601 Rose Lake DrCharlotte, NC 28217"
Chosen Remnant New Apostolic,"5832 Freedom DrCharlotte, NC 28214"
Charlotte Spanish Sda Church,"6200 Wilora Lake RdCharlotte, NC 28212"
I S G C,"6301 Barrington DrCharlotte, NC 28215"
Saint Sarkis Armenian Church,"4730 Kimmerly Glen LnCharlotte, NC 28215"
Vietnamese Christian Assembly of God Church,"6600 The PlzCharlotte, NC 28215"
Tran Kiem Ndoc,"2002 Darbywine DrCharlotte, NC 28216"
Center For Spiritual Living COLORS,"3930 Rose Lake DrCharlotte, NC 28217"
Starmount Arp Church,"6028 Fairhaven DrCharlotte, NC 28213"
Rock of The Kingdom Ministries,"7804 Fairview RdCharlotte, NC 28226"
Tabernacle Church-God-Grace,"5319 Fernhill DrCharlotte, NC 28217"
Newlife Nepali Church,"6407 Idlewild RdCharlotte, NC 28212"
"Greater Christian Walk Ministries, Inc","6932 N Tryon StCharlotte, NC 28213"
House of Judah Ministries,"7200 E W T Harris BlvdCharlotte, NC 28215"
Congregation Ohr Ha Torah,"720 Farmhurst DrCharlotte, NC 28217"
Pilgrim Church nka Holy Covenant United Church of Christ,"4620 E W T Harris BlvdCharlotte, NC 28215"
Trimurti Temple Inc,"7025 The PlzCharlotte, NC 28215"
Saint Sarkis Armenian Church,"7000 Park RdCharlotte, NC 28210"
Vietnamese Christian Assembly of God Church,"4525 E W T Harris BlvdCharlotte, NC 28215"
Tran Kiem Ndoc,"4525 E W T Harris BlvdCharlotte, NC 28215"
Center For Spiritual Living COLORS,"5420 Kimmerly Glen LnCharlotte, NC 28215"
Starmount Arp Church,"1501 Starbrook DrCharlotte, NC 28210"
Rock of The Kingdom Ministries,"6636 E W T Harris Blvd Ste NCharlotte, NC 28215"
Tabernacle Church-God-Grace,"6640 E W T Harris BlvdCharlotte, NC 28215"
Newlife Nepali Church,"7400 Middlebury PlCharlotte, NC 28212"
"Greater Christian Walk Ministries, Inc","6604 E W T Harris BlvdCharlotte, NC 28215"
House of Judah Ministries,"6630 E W T Harris BlvdCharlotte, NC 28215"
Congregation Ohr Ha Torah,"6619 Sardis RdCharlotte, NC 28270"
Church At Charlotte,"2500 Carmel RdCharlotte, NC 28226"
Pilgrim Church nka Holy Covenant United Church of Christ,"6151 Sharon RdCharlotte, NC 28210"
Trimurti Temple Inc,"6519 Beatties Ford RdCharlotte, NC 28216"
Serbin Orthodox Church St,"7609 Mallard Creek RdCharlotte, NC 28262"
Bringing The Wo Rd Forth,"7829 Old Concord RdCharlotte, NC 28213"
Elevation Church,"11701 Elevation Pointe DrCharlotte, NC 28277"
Spirit Of Truth Church,"4727 Reinbeck DrCharlotte, NC 28269"
Jain Center of Greater Charlotte,"7631 Mallard Creek RdCharlotte, NC 28262"
Tabernacle Of Praise Worship Center,"9719 E W T Harris BlvdCharlotte, NC 28227"
Liberian Gospel Union,"7340 Pebblestone DrCharlotte, NC 28212"
Foundation Of Truth Church,"5027 Idlewild Rd NCharlotte, NC 28227"
Praise Chapel International Charlotte,"7701 Sharon Lakes RdCharlotte, NC 28210"
New Foundation Church,"7631 Sharon Lakes RdCharlotte, NC 28210"
Freedom House Church,"8305 University Exec Park DrCharlotte, NC 28262"
Reconciling The World Youth Ministries,"7801 Plott RdCharlotte, NC 28215"
Spanish United Pentecostal Church,"8300 Idlewild RdCharlotte, NC 28227"
Lightly Chapel,"7407 Beacon Hill LnCharlotte, NC 28270"
Faith In Action Worship Center,"7215 Cherry Tripp DrCharlotte, NC 28212"
Hope Community Church Of Metrolina,"8324 Idlewild RdCharlotte, NC 28227"
Kingdom Life Worship Christian Center,"2229 Village Lake DriveCharlotte, NC 28212"
La Voz De La Esperanza,"7122 Robinson Church RdCharlotte, NC 28215"
Crossroads Community Church,"1807 Lawing RdCharlotte, NC 28216"
Shadowood Outreach Ministries,"9000 Shadowood LnCharlotte, NC 28273"
Gospel Flava,"1001 E W T Harris BlvdCharlotte, NC 28213"
Emmanuel Tabernacle Center of Hope Ministries Inc,"9201 Southern Pine Blvd Ste ECharlotte, NC 28273"
First Fellowship Ministries,"7700 Lawyers RdCharlotte, NC 28227"
Mt Zion Missionary Baptist Church,"821 Hawley StCharlotte, NC 28214"
New Antioch Community Church,"7700 Lawyers RdCharlotte, NC 28227"
Reflections Church Inc.,"8227 Arrowridge BlvdCharlotte, NC 28273"
Saint Joseph Parish,"4929 Sandy Porter RdCharlotte, NC 28273"
Miranda Road Congregation,"3434 Miranda RdCharlotte, NC 28216"
New Christ Temple,"9700 Research DrCharlotte, NC 28262"
Northwest,"3434 Miranda RdCharlotte, NC 28216"
The Elbey Ministries Inc.,"8508 Park RdCharlotte, NC 28210"
"The Potter's House CFM Charlotte, NC","8535 Hankins Rd. Suite ECharlotte, NC 28269"
Centro Christiano El Him,"7517 Pence RdCharlotte, NC 28215"
Springhill Church,"2520 Whitehall Park DrCharlotte, NC 28273"
Pearls Of Truth & Wisdom,"2701 Westbury Lake DrCharlotte, NC 28269"
Branch Family Church,"9100 Olmsted DrCharlotte, NC 28262"
Cross Park Church,"3200 Smithfield Church RdCharlotte, NC 28210"
Charlotte Torah Center,"2500 Lynbridge DrCharlotte, NC 28226"
Redeeming Word Ministries,"9741 John Russell RdCharlotte, NC 28213"
University City Church Of God,"9116 University City BlvdCharlotte, NC 28213"
Charlotte-Crosspoint Worship Center,"9116 University City BlvdCharlotte, NC 28213"
Freewill Missions,"1508 Longleaf DrCharlotte, NC 28210"
New Heaven Community Church,"8823 Albemarle RoadCharlotte, NC 28227"
Iglesia Nuevo Amanecer,"9429 Idlewild RdCharlotte, NC 28227"
Karl Coke Evangelistic Association Inc,"8419 Pine CirCharlotte, NC 28215"
Cruz Esdras,"8823 Albemarle RdCharlotte, NC 28227"
Christian Life Center,"7100 Alexander RdCharlotte, NC 28270"
1124 Central Management,"4124 Tapperty CirCharlotte, NC 28226"
"Kingdom Life Ministries of Charlotte, NC","Po Box 38413Charlotte, NC 28278"
Restoration Apostolic,"2239 Belmeade DrCharlotte, NC 28214"
Iglesia De Dios Nueva Vida,"10328 Plaza Road ExtCharlotte, NC 28215"
New Life Church of God,"10328 Plaza Road ExtCharlotte, NC 28215"
Word Of Messiah Ministries,"6927 Huntfield DrCharlotte, NC 28270"
East Charlotte Presbyterian,"7400 Harrisburg RdCharlotte, NC 28215"
In His Steps World Outreach Ministries Inc,"3404 Hilldale WayCharlotte, NC 28226"
North Point Community Church,"10220 Couloak DrCharlotte, NC 28216"
Hope Church,"3020 Prosperity Church RdCharlotte, NC 28269"
Church In Charlotte,"8700 Hood RdCharlotte, NC 28215"
Jehovah's Witnesses,"8128 Harrisburg RdCharlotte, NC 28215"
Flowers Ministries,"6123 Carmel RdCharlotte, NC 28226"
Bethel Ame Zion Church,"5400 Barnsdale LnCharlotte, NC 28227"
Bethesda Christian Center,"1726 Arbor Vista DrCharlotte, NC 28262"
Sanctuary United Methodist Church,"13331 York Center DrCharlotte, NC 28273"
Emmanuel Tabernacle Ctr-Hope,"13331 York Center DrCharlotte, NC 28273"
Cross Park Church,"6406 Carmel RdCharlotte, NC 28226"
Shepherd's Church,"6401 Carmel RdCharlotte, NC 28226"
Christian Friends Of Israel,"7731 Little AveCharlotte, NC 28226"
New Vision Deliverance,"9616 Brawley LnCharlotte, NC 28215"
Zion Temple Of Pentecost,"11301 Mount Holly RdCharlotte, NC 28214"
Ukrainian Katolytytska Parish,"7702 Pineville Matthews RdCharlotte, NC 28226"
Euromedia Missions,"11931 Overlook Mountain DrCharlotte, NC 28216"
Little Rock AME Zion,"7221 Pineville Matthews RdCharlotte, NC 28226"
Mercy Church,"10716 Carmel Commons BlvdCharlotte, NC 28226"
Faith In The Family International,"10801 Johnston RdCharlotte, NC 28226"
Spanish Ministry Office,"5801 Pineville Matthews RdCharlotte, NC 28226"
Messiah Lutheran Pre-School,"8300 Providence RdCharlotte, NC 28277"
Prosperity Park Retail,"10215 Prosperity Park DrCharlotte, NC 28269"
Turning Points Ministries,"11040 S Tryon St Ste 201Charlotte, NC 28273"
Mission,"8617 Providence RdCharlotte, NC 28277"
United House Of Prayer For All People-Mallard Creek,"1739 Grace LnCharlotte, NC 28262"
Hope Church Charlotte,"3825 Johnston Oehler RdCharlotte, NC 28269"
Hope Church,"4100 Johnston Oehler RdCharlotte, NC 28269"
New Heart Ministries,"4431 Staffordshire LnCharlotte, NC 28213"
Calvary Church,"10323 Camelback CirCharlotte, NC 28226"
Worship Service Resources,"7225 Ricewell RdCharlotte, NC 28226"
Freedom House Inc,"5806 Prosperity Church Rd Ste A2-122Charlotte, NC 28269"
Advent Church Charlotte,"13620 Erwin RdCharlotte, NC 28273"
Afc Global Ministries,"9611 Brookdale DrCharlotte, NC 28215"
Judah Church,"12615 Steele Creek RdCharlotte, NC 28273"
Rock Worship Center,"13925 Erwin RdCharlotte, NC 28273"
New Charlotte Church,"3420 Toringdon WayCharlotte, NC 28277"
Sim USA,"14830 Choate CirCharlotte, NC 28273"
Greater Faith Temple Ministry,"5634 Underwood AveCharlotte, NC 28213"
Advancing Renewal Ministries,"11616 Sir Francis Drake DrCharlotte, NC 28277"
New Heaven Ministry,"11251 Red Spruce DrCharlotte, NC 28215"
One Word of Life Ministries-Keith and JackieO.Kelley,"8451 Carolina Lily LnCharlotte, NC 28262"
Branch Family Church,"5217 Mcchesney DrCharlotte, NC 28269"
Hope Of Israel Messianic,"11724 Elm LnCharlotte, NC 28277"
Light Of Christ Church,"9106 Bryant Farms RdCharlotte, NC 28277"
4 Quarters 4 Life Community Organization,"8940 Bryson Bend DrCharlotte, NC 28277"
Anchor Family Church,"8145 Ardrey Kell Rd Suite 104Charlotte, NC 28277"
Elevation Church - Blakeney,"8835 Blakeney Professional DrCharlotte, NC 28277"
Iglesia Bautista Emanuel,"16105 Grand Palisades PkwyCharlotte, NC 28278"
Ministry First Church,"17738 Colleton River LnCharlotte, NC 28278"
The Living Church of Our Lord Jesus Christ,"Charlotte, 28215Charlotte, NC 28215"
Saint Michael's Preschool,"2211 Margaret Wallace Rd CharCharlotte, NC 28217"
Kinetic Christian Church,"Charlotte, NC 28262"
Catholic Charities,"1123 S Church St.Charlotte, NC 28203"
Selwyn Presbyterian Child Development Center,"2929 Selwyn AveCharlotte, NC 28209"
Nations Ford Family Life Center,"7410 Nations Ford RdCharlotte, NC 28217"
Sermon Box Media,"9744 Veronica DriveCharlotte, NC 28215"
Resurrection Christian School,"2825 Shenandoah AveCharlotte, NC 28205"
Charlotte Bilingual Preschool,"6300 Highland Ave,Charlotte, NC 28215"
Prosperity Presbyterian Church Preschool,"5533 Ppc DrCharlotte, NC 28269"
St Mark's Child Development Center,"917 Clanton RdCharlotte, NC 28217"
"Flowers Ministries, Inc","5960 Fairview Rd Suite 400Charlotte, NC 28210"
Chapel Of Christ The King,"425 E 17th StCharlotte, NC 28206"
The Urban Restoration Center,"2128 Remount RdCharlotte, NC 28208"
Victory Christian Center,"1501 Carrier DrCharlotte, NC 28216"
Progressive Youth Ministry,"123 Hunslet CirCharlotte, NC 28206"
Cook's Preschool,"3413 Mt Holly Hntrsvl RdCharlotte, NC 28216"
Charotar Patidar Samaj Inc,"319 S Sharon Amity RdCharlotte, NC 28211"
Easter Seals,"6135 Park South Dr Ste 350Charlotte, NC 28210"
The Salvation Army Of Greater NC Inc,"1600 Brookdale AveCharlotte, NC 28210"
Uumn Services,"2208 Henery Tuckers CtCharlotte, NC 28270"
Lambs Of Grace Child Development Center,"7000 Providence RdCharlotte, NC 28226"
Lakeview Church,"13925 Erwin RdCharlotte, NC 28273"
The Pastor's Lounge,"10000 Ballantyne PkwyCharlotte, NC 28277"
Hickory Grove Baptist Church Main,"7200 E W T Harris BlvdCharlotte, NC 28215"
Sugaw Creek Presbyterian,"101 W Sugar Creek RdCharlotte, NC 28213"
Christ Lutheran Children's Center,"4519 Providence RdCharlotte, NC 28226"
Carmel Presbyterian Church,"2048 Carmel RdCharlotte, NC 28226"
Myers Park Presbyterian Church,"2501 Oxford PlCharlotte, NC 28207"
