name,address
Mt. Calvary Baptist Church,"777 Joseph E Boone Blvd NWAtlanta, GA 30314"
Baptist Collegic Ministries At Georgia Tech,"740 Techwood Dr NWAtlanta, GA 30313"
Mount Nebo Baptist Church,"1025 Boulevard SEAtlanta, GA 30312"
Brown Ave Missionary Baptist Church,"1481 Jonesboro Rd SEAtlanta, GA 30315"
Mount Gilead Baptist Church,"1537 Donald Lee Hollowell Pkwy NWAtlanta, GA 30318"
New Beginnings Baptist Church of East Atlanta,"943 Bouldercrest Dr SEAtlanta, GA 30316"
Tabernacle Baptist Church,"1041 Moreland Dr SEAtlanta, GA 30315"
New Greater Saint John Baptist Church,"1411 Bouldercrest Rd SEAtlanta, GA 30316"
Hills Park Baptist Church,"1755 Annie St NWAtlanta, GA 30318"
Mt Vernon Baptist Church,"815 Lynhurst Dr SWAtlanta, GA 30311"
Rev Parnell Mosley Rev,"2055 Fairburn Rd SWAtlanta, GA 30331"
Grace Community Fellowship Church,"4215 Wendell Dr SWAtlanta, GA 30336"
Buckhead Baptist Church,"4100 Roswell Rd NEAtlanta, GA 30342"
Mt Calvary Baptist Church,"777 Simmons AveAtlanta, GA 30337"
Day Star Ministries,"4901 Old National HwyAtlanta, GA 30337"
Atlantic Metro Baptist Association,"3070 Mercer University Dr Ste 100Atlanta, GA 30341"
New Life International Church,"4221 N Shallowford RdAtlanta, GA 30341"
Enon Baptist Church,"3720 Stonewall Tell RdAtlanta, GA 30349"
Onnie's House,"325 Holderness St SWAtlanta, GA 30310"
Second-Ponce De Leon Baptist Church,"2715 Peachtree Rd NEAtlanta, GA 30305"
Campbellton Baptist Church,"8660 Fairburn Rd SWAtlanta, GA 30331"
Bailey Smith Ministries,"NorcAtlanta, GA 30303"
Grocery Relief,"100 Edgewood Ave NEAtlanta, GA 30303"
Ach Leasing,"124 Edgewood Ave NEAtlanta, GA 30303"
Se Conference United Church,"125 Ellis St NEAtlanta, GA 30303"
Summer Hill Community Ministries,"521 Kelly St SEAtlanta, GA 30312"
Eagle's Nest Ministries,"330 Edgewood Ave SEAtlanta, GA 30312"
Truth Finance,"241 Peachtree St NEAtlanta, GA 30303"
New Birth Inner City Ministries,"241 Peachtree St NEAtlanta, GA 30303"
Cortland Partners,"260 Peachtree St NW Ste 1001Atlanta, GA 30303"
Safe House Outreach,"419 Chamberlain St SE Apt D1Atlanta, GA 30312"
Impact Church,"504 Fair St SWAtlanta, GA 30313"
Love & Faith Holiness Church,"35 Northside Dr SW Apt 12bAtlanta, GA 30313"
Beluah Baptist Church,"250 Piedmont Ave NEAtlanta, GA 30308"
Christ Church & Carriage House,"680 Central Ave SWAtlanta, GA 30315"
Sister Louisas Church Murch,"489 Edgewood Ave SEAtlanta, GA 30312"
Nation Apostle Reentry Inc,"80 Walnut St SWAtlanta, GA 30314"
Pulse Church,"645 Grant St SEAtlanta, GA 30312"
Christ Apostolic Church,"101 Boulevard NEAtlanta, GA 30312"
Renovation Church,"120 Ralph McGill Blvd NEAtlanta, GA 30308"
The Perfect Church,"670 Mcdaniel St SWAtlanta, GA 30310"
Eclipse Technology Solutions,"245 Dodd Ave SWAtlanta, GA 30315"
Tapestry Church,"196 Savannah St SEAtlanta, GA 30316"
Great Chapel Baptist Church,"274 Hendrix Ave SWAtlanta, GA 30315"
Owners Bimmer,"675 Metropolitan Pkwy SWAtlanta, GA 30310"
Michael Wilson Ministries,"741 Edgewood Ave NEAtlanta, GA 30307"
New Salem Divine Ministries Inc,"637 Highland Ave NEAtlanta, GA 30312"
Temple Pentecostal Revival Ctr,"754 Glenwood Ave SEAtlanta, GA 30316"
New Jerusalem Baptist Church,"1010 Crew St SWAtlanta, GA 30315"
Grace And Mercy Outreach Ministries,"750 Glenwood Ave SEAtlanta, GA 30316"
Village Church Of East Atlanta,"213 Farrington Ave SEAtlanta, GA 30315"
Dwf International Ministry,"937 Sims St SWAtlanta, GA 30310"
Refuge Church,"1020 Smith St SWAtlanta, GA 30310"
Fann Strategies,"1147 Fortress Ave SWAtlanta, GA 30315"
Seven Day Apostolic Church International Atlanta,"1147 Fortress Ave SWAtlanta, GA 30315"
Masjid Al-Quran,"100 Flat Shoals Ave SEAtlanta, GA 30316"
International Church,"1113 Ira St SWAtlanta, GA 30310"
Xtreme Solutions,"575 Travis St NWAtlanta, GA 30318"
True Deliverance Church,"458 Ponce De Leon Ave NEAtlanta, GA 30308"
Church Church,"458 Ponce De Leon Ave NEAtlanta, GA 30308"
Rivers Of The World,"642 Northside DrAtlanta, GA 30318"
City Church,"960 Ralph David Abernathy Blvd SWAtlanta, GA 30310"
Victory World Church,"998 Westmoor Dr NWAtlanta, GA 30314"
Liberty The New Creation Church Inc,"1017 Edgewood Ave NEAtlanta, GA 30307"
Destiny World Church,"224 Milton Ave SEAtlanta, GA 30315"
Edgewood Church,"104 McDonough Blvd SEAtlanta, GA 30315"
West End Congregation,"183 Moreland Ave SEAtlanta, GA 30316"
Jehovah's Witnesses,"183 Moreland Ave SEAtlanta, GA 30316"
Gospel Of The World International Church,"400 Vine St NWAtlanta, GA 30314"
Midtown Bridge,"555 Hemlock Cir SEAtlanta, GA 30316"
The Church Without Walls (Gentle Spirit Christian Church),"400 Tazor St NWAtlanta, GA 30314"
Arthur Vision New Start Ministries,"692 Lindsay St NWAtlanta, GA 30318"
M 28 Church,"76 Burbank Dr NWAtlanta, GA 30314"
atlanta light of the truth ministries,"1231 Glenwood Ave SEAtlanta, GA 30316"
Designed 2 Worship Church,"566 Atwood St SWAtlanta, GA 30310"
Maranatha Seventh-Day Adventist Church,"633 Dill Ave SWAtlanta, GA 30310"
United House Of Prayer,"211 Arthur Langford Jr Pl SWAtlanta, GA 30315"
Atlanta Berean Seventh Day,"1362 Metropolitan Pkwy SWAtlanta, GA 30310"
Hillside Learning Center,"402 McDonough Blvd SEAtlanta, GA 30315"
First Christian Community,"1380 Boulevard SEAtlanta, GA 30315"
Covington Christian Church,"500 Mcdonough Blvd SEAtlanta, GA 30315"
Atlanta Christian Worship Center,"510 Mcdonough Blvd SEAtlanta, GA 30315"
Reats of Joy Outreach Ctr,"1170 Peachtree St NE Ste 1875Atlanta, GA 30309"
Reaps of Joy Outreach and Deliverance Ministry,"813 Dill Ave SWAtlanta, GA 30310"
Atlanta Faith Inaction,"1197 Peachtree St NEAtlanta, GA 30361"
Pauls St,"1016 Howell Mill Rd NWAtlanta, GA 30318"
Anointed Word Life Center,"1055 Brady Ave NWAtlanta, GA 30318"
Eagle's Nest Community Church,"788 N Highland Ave NEAtlanta, GA 30306"
Redeemer Community Church,"1280 Peachtree St NEAtlanta, GA 30309"
Trinity Anglican Mission,"1511 Memorial Dr SEAtlanta, GA 30317"
Kingdom Fellowship Ministry,"166 16th St NWAtlanta, GA 30363"
Holy Holy Trinity Church Of God In Christ,"1560 Memorial Dr SEAtlanta, GA 30317"
Holt Capital Management,"180 Holly Rd NWAtlanta, GA 30314"
International Christ,"180 Holly Rd NWAtlanta, GA 30314"
"Church, Of Jesus Christ Of Latter-Day Saints","Peachtree St NEAtlanta, GA 30309"
Family Life Center,"371 17th St NWAtlanta, GA 30363"
First Apostolic Church,"1500 Mclendon Ave NEAtlanta, GA 30307"
Barking Hound Village,"920 Gaston St SWAtlanta, GA 30310"
Solomon's Porch Ministries,"1401 Peachtree St NEAtlanta, GA 30309"
Victory Worldwide Ministries,"1831 lakewood  ave se.atlanta, GA 30315"
Ministry,"1469 Lee St SWAtlanta, GA 30310"
Anointed Word Christian Ministries,"75 Clay St SEAtlanta, GA 30317"
Toco Hills Community Alliance,"1701 Sylvan Rd SWAtlanta, GA 30310"
New Beginning With Christ,"1041 Moreland Dr SEAtlanta, GA 30315"
Friendship Circle Of Atlanta,"1285 Westmont Rd SWAtlanta, GA 30311"
Sixty Six Books-The Gospel,"1959 Metropolitan Pkwy SWAtlanta, GA 30315"
Jars of Clay,"2031 Metropolitan Pkwy SW Ste BAtlanta, GA 30315"
New Beginning Community Church Inc,"2039 Metropolitan Pkwy SWAtlanta, GA 30315"
Debretsion Kidst Mariam Ethiopian Orthodox Church,"2040 Braeburn Cir SEAtlanta, GA 30316"
New Liberty And Praise Cogic,"1991 Memorial Dr SEAtlanta, GA 30317"
New,"1600 Eastland Rd SEAtlanta, GA 30316"
Shirley Harris,"1519 Campbellton Rd SWAtlanta, GA 30311"
Independent Churches United Inc.,"1519 Campbellton Rd SWAtlanta, GA 30311"
Covenant Christian Fellowship International Inc,"1671 Howell Mill Rd.Atlanta, GA 30318"
Life Changing Ministries New Life In C,"1774 Cecilia Dr SEAtlanta, GA 30316"
Community Bible Chapel,"1430 Bouldercrest Rd SEAtlanta, GA 30316"
Now Faith Deliverance Church,"195 Carver Cir NWAtlanta, GA 30314"
Hope Evangelistic Minitries,"1021 Fayetteville Rd SEAtlanta, GA 30316"
True Church Living Faith,"1993 Donald Lee Hollowell Pkwy NWAtlanta, GA 30318"
Atlanta Westside Presbyterian,"1710 Defoor Ave NWAtlanta, GA 30318"
Greater Rising Star Missionary Baptist Church,"1680 Campbellton Rd SWAtlanta, GA 30311"
DanceGospelDance,"2152 Beecher Cir SWAtlanta, GA 30311"
Paradise Housing Partners,"1516 Bouldercrest Rd SEAtlanta, GA 30316"
Faith Deliverance Temple,"2063 Flat Shoals Rd SEAtlanta, GA 30316"
The Gathering Place Atlanta,"1874 Piedmont Ave NE Ste 416dAtlanta, GA 30324"
New Birth Metro Worship Center,"2295 Springdale Cir SWAtlanta, GA 30315"
Jehovah's Witnesses,"1184 Davis Pl NWAtlanta, GA 30318"
Mt Glory 1st Ministry,"2090 Newnan StAtlanta, GA 30344"
Oasis Family Life Church,"81 Peachtree Park Dr NEAtlanta, GA 30309"
"Ownes, Shelia","60 Johnson Rd NWAtlanta, GA 30318"
Thelma Todd Evangelistic,"2300 Baker Rd NWAtlanta, GA 30318"
Perfect Church,"2257 Cascade Rd SWAtlanta, GA 30311"
Prophetic Tribe Of Judah,"1955 Campbellton Rd SWAtlanta, GA 30311"
Atlanta Berean Seventh Day Adventist Church,"291 Hamilton E Holmes Dr NWAtlanta, GA 30318"
Morning Light foundation,"2535 Martin Luther King Jr Dr SWAtlanta, GA 30311"
Power Action Ministry,"2520 Memorial Dr SEAtlanta, GA 30317"
Saint Matthew United Methodist Church,"965 Winburn DrAtlanta, GA 30344"
Maranatha Seventh-Day Adventist Church,"2730 Browns Mill Rd SEAtlanta, GA 30354"
United House Of Prayer,"2719 3rd Ave SWAtlanta, GA 30315"
Atlanta Berean Seventh Day,"312 Hamilton E Holmes Dr NWAtlanta, GA 30318"
Hillside Learning Center,"2450 Cascade Rd SWAtlanta, GA 30311"
First Christian Community,"2266 Alvin Dr NWAtlanta, GA 30318"
Covington Christian Church,"141 East Dr NEAtlanta, GA 30305"
Atlanta Christian Worship Center,"2585 Gresham Rd SEAtlanta, GA 30316"
Reats of Joy Outreach Ctr,"2339 Brannen Rd SEAtlanta, GA 30316"
Reaps of Joy Outreach and Deliverance Ministry,"2339 Brannen Rd SEAtlanta, GA 30316"
Atlanta Faith Inaction,"1028 Cleveland AveAtlanta, GA 30344"
True Church of The Living Faith,"701 Hamilton E Holmes Dr NWAtlanta, GA 30318"
Church Of Th Lord Jesus Christ,"1159 Saint James Pl NWAtlanta, GA 30318"
Pauls St,"365 Peyton Rd SWAtlanta, GA 30311"
Anointed Word Life Center,"1802 Connally DrAtlanta, GA 30344"
Eagle's Nest Community Church,"442 School Dr SEAtlanta, GA 30354"
Redeemer Community Church,"2270 Defoor Hills Rd NWAtlanta, GA 30318"
Kingdom Fellowship Ministry,"1111 Hightower Rd NWAtlanta, GA 30318"
Holy Holy Trinity Church Of God In Christ,"1445 Fulton AveAtlanta, GA 30344"
Holt Capital Management,"260 Peachtree Way NEAtlanta, GA 30305"
International Christ,"3076 Humphries Dr SEAtlanta, GA 30354"
"Church, Of Jesus Christ Of Latter-Day Saints","1440 Dupont Commons Cir NWAtlanta, GA 30318"
First Apostolic Church,"1632 Ware AveAtlanta, GA 30344"
Barking Hound Village,"3080 Sylvan RdAtlanta, GA 30354"
Solomon's Porch Ministries,"690 Miami Circle NE, Ste 575Atlanta, GA 30324"
Victory Worldwide Ministries,"2463 Delowe DrAtlanta, GA 30344"
Ministry,"2454 2nd St NWAtlanta, GA 30318"
Anointed Word Christian Ministries,"2221 Marietta Blvd NWAtlanta, GA 30318"
Toco Hills Community Alliance,"1790 Lavista Rd NEAtlanta, GA 30329"
New Beginning With Christ,"2846 Church StAtlanta, GA 30344"
Friendship Circle Of Atlanta,"1412 Lachona Ct NEAtlanta, GA 30329"
Kingdom First Ministries,"2860 Church StAtlanta, GA 30344"
The Church At Chapel Hill Atlanta,"3116 Benjamin E Mays Dr SWAtlanta, GA 30311"
Redeeming Word Church,"1737 Washington RdAtlanta, GA 30344"
Next Level Church & Day Care Ministries,"1737 Washington RdAtlanta, GA 30344"
Appointed Time Ministries of Wa,"3326 Sims StAtlanta, GA 30354"
Water To Wine Faith Ministries,"2971 Church StAtlanta, GA 30344"
Riverside Church Of Atlanta,"2249 Harry Brooks Dr NWAtlanta, GA 30318"
Word Of God Ministries,"3120 Donald Lee Hollowell Pkwy NWAtlanta, GA 30318"
Zion Hill CDC Housing,"2909 Campbellton Rd SWAtlanta, GA 30311"
Word Of Life Outreach Ministry,"3458 Delmar Ln NWAtlanta, GA 30331"
Oasis Church,"3462 Delmar Ln NWAtlanta, GA 30331"
"Hood, Keith","2548 Forrest Ave NWAtlanta, GA 30318"
Seventh Day Adventis Reform Movement,"574 Fairburn Rd NWAtlanta, GA 30331"
Calvary's Annointing Power Church,"3558 Martin Luther King Jr Dr SWAtlanta, GA 30331"
Roy W Sockwell & Assoc,"995 Canter Rd NEAtlanta, GA 30324"
Labor Of Love Ministries,"2926 Orr DrAtlanta, GA 30344"
Succession Management Inc,"3325 Ivanhoe Dr NWAtlanta, GA 30327"
Tri-Cities Church,"2916 Ben Hill RdAtlanta, GA 30344"
Kingdom Harvest Church,"3201 Atlanta Industrial Pkwy NWAtlanta, GA 30331"
Zoe Christian Fellowship,"2132 James Jackson Pkwy NWAtlanta, GA 30318"
City Reach Church Atlanta Southwest,"2814 Ben Hill RdAtlanta, GA 30344"
Mission San Felipe De Jesus,"925 Conley Rd SEAtlanta, GA 30354"
New Spirit Church Of Atlanta,"1695 Hawthorne AveAtlanta, GA 30337"
Faith Hope & Adoption,"1266 W Paces Ferry Rd NWAtlanta, GA 30327"
The New Life International Church,"3626 Peachtree Rd NEAtlanta, GA 30326"
Shelter Grate Ministries,"3409 Washington RdAtlanta, GA 30344"
World Heir Inc,"3992 Aviation Cir NWAtlanta, GA 30336"
7bridges To Recovery,"2840 Plant Atkinson Rd SEAtlanta, GA 30339"
Great Redemption Ministries Inc 2nd Modem,"24 Geneva StAtlanta, GA 30354"
Mt Olive Learning Center,"3366 Mount Olive RdAtlanta, GA 30344"
Pentecost Mark & Martha,"3747 Peachtree Rd NE Apt 2225Atlanta, GA 30319"
Pentecostal Church of God,"2230 Rex Ave SWAtlanta, GA 30331"
Outreach Pickett,"2288 Fairburn Rd SWAtlanta, GA 30331"
The Power Church,"3050 Stone Hogan Connector Rd SWAtlanta, GA 30331"
True Life Church-God Christian,"3492 Washington Rd Ste 200Atlanta, GA 30344"
Growing Faith Ministries,"3715 Campbellton Rd SWAtlanta, GA 30331"
Action Ministry,"1700 Century Cir NEAtlanta, GA 30345"
Orisha Church,"3764 Campbellton Rd SWAtlanta, GA 30331"
Life Church,"3243 Stone Rd SWAtlanta, GA 30331"
Embassy Int'l,"325 Fulton Industrial Cir SWAtlanta, GA 30336"
Kingdom of Christ Ministries Church,"4485 Fulton Industrial Blvd SWAtlanta, GA 30336"
God's Church International Fellowship,"2636 Fairburn Rd SWAtlanta, GA 30331"
Impact Apostolic Ministry,"110 Selig Dr SWAtlanta, GA 30336"
Raelena English,"2915 Revere CtAtlanta, GA 30344"
Fellowship Christian Center,"146 Beech Haven TrlAtlanta, GA 30339"
Matties Covenant House,"2460 Niskey Lake Rd SWAtlanta, GA 30331"
New Jerusalem Church International,"3112 Desert DrAtlanta, GA 30344"
Liberty Voice Of Holiness Ministry,"2463 Riverdale RdAtlanta, GA 30337"
Light Of Life Ministries,"2471 Riverdale RdAtlanta, GA 30337"
Life Savers Ministries,"2459 Roosevelt Hwy Ste C17Atlanta, GA 30337"
New Beginning Faith Ministry Church,"2459 Roosevelt Hwy Ste B-16Atlanta, GA 30337"
Truth Abd Transformations Ministries,"2459 Roosevelt HwyAtlanta, GA 30337"
New Day Church International,"2459 Roosevelt Hwy Ste B16Atlanta, GA 30337"
Revival Temple Christian Ministries,"2459 Roosevelt HwyAtlanta, GA 30337"
Life Enrichment Ministries,"4644 Campbellton Rd SWAtlanta, GA 30331"
Brookhaven Presbyterian Church,"1844 Tobey RdAtlanta, GA 30341"
Church At Chapel Hill,"4330 Washington RdAtlanta, GA 30344"
Glory House World Church,"1591 Phoenix BlvdAtlanta, GA 30349"
Metro Community Ministries,"1657 Phoenix BlvdAtlanta, GA 30349"
House of Mercy Everlasting (HOME),"4812 Old National Hwy Ste BAtlanta, GA 30349"
Kingdom Fellowship,"2245 Godby RdAtlanta, GA 30349"
Israelite Outreach,"2245 Godby RdAtlanta, GA 30349"
Kingdom Nations Church - Atlanta,"2815 Akers Mill Rd SEAtlanta, GA 30339"
Seven Rainbow,"5001 Peachtree BlvdAtlanta, GA 30341"
R And R Beth,"775 Great Southwest Pkwy SWAtlanta, GA 30336"
Restoration World Outreach Ministries,"5470 Park Pl SAtlanta, GA 30349"
Vinings Church,"2450 Galleria Pkwy SEAtlanta, GA 30339"
Atlanta Advent Hope Seventh-Day Adventist Church,"5185 Peachtree Dunwoody RdAtlanta, GA 30342"
Decision Point Ministries,"5450 Campbellton Rd SWAtlanta, GA 30331"
De Iglessia,"5295 New Peachtree RdAtlanta, GA 30341"
Pentecostal Church Of God International Movement,"5295 New Peachtree RdAtlanta, GA 30341"
Outreach Redemption Ministries,"2810 Poplar Pointe DrAtlanta, GA 30349"
Life Bible Church,"6640 Akers Mill Rd SEAtlanta, GA 30339"
Dorje Ling Buddhist Center,"3253 Shallowford Rd NEAtlanta, GA 30341"
Rccg Latter House Chapel,"2030 Powers Ferry Rd SEAtlanta, GA 30339"
Sandy Springs Ebenezer,"5801 Kingsport DrAtlanta, GA 30342"
Faith Walk Ministries Inc,"6084 Riverdale RdAtlanta, GA 30349"
AME Sixth District,"2900 Chamblee Tucker RdAtlanta, GA 30341"
Centro Catolico Del Espiritu Santo,"120 Northwood DrAtlanta, GA 30342"
Temple Grove Baptist Church,"4695 Saint Lo LnAtlanta, GA 30349"
Rosa's Tex-Mex Revival,"5480 Peachtree RdAtlanta, GA 30341"
Sandy Springs Community Church,"5784 lake Forrest DrAtlanta, GA 30328"
World Changers Church International,"5767 Old National HwyAtlanta, GA 30349"
World Changers Church International,"2495 Burdett RdAtlanta, GA 30349"
Sagrada Familia,"5200 Buford Hwy NEAtlanta, GA 30340"
Blamtastic,"6100 Lake Forrest DrAtlanta, GA 30328"
Acts Twenty Nine Ministries,"1900 The Exchange SEAtlanta, GA 30339"
In Touch Ministries,"3995 Dekalb Technology PkwyAtlanta, GA 30340"
Beulah Heights University,"1900 The Exchange SE Ste 425Atlanta, GA 30339"
Iglesia Muc,"290 Hilderbrand DrAtlanta, GA 30328"
Atlanta Vineyard Church,"5976 Peachtree RdAtlanta, GA 30341"
Spanish Corps,"3771 Central AveAtlanta, GA 30340"
Marktab Ministries,"3577 Chamblee Tucker Rd # A-228Atlanta, GA 30341"
Chamblee Hispanic Church Seven/Day Adventist Church,"3295 Northcrest RdAtlanta, GA 30340"
The Rock Hill Church,"4183 Northeast ExpyAtlanta, GA 30340"
Efal Hamakom,"6490 Scott Valley RdAtlanta, GA 30328"
Ministerio Internacional El Rey Jesus Georgia,"4209 Northeast ExpyAtlanta, GA 30340"
Zion Full Gospel World Ministry,"4091 Carver DrAtlanta, GA 30360"
Stuff 4 Church,"1666 Chateau DrAtlanta, GA 30338"
Faith Cornerstore Church,"2358 Perimeter Park DrAtlanta, GA 30341"
The Gathering Oasis Church,"745 Glengate PlAtlanta, GA 30328"
Shellis Management,"7700 Pine RdAtlanta, GA 30340"
Life Church,"3434 Pleasantdale RdAtlanta, GA 30340"
El Buen Samaritano,"3955 Pleasantdale RdAtlanta, GA 30340"
Iglesia Pentecostal Roca Solida,"3951 Pleasantdale RdAtlanta, GA 30340"
Christ For All Nations Presbyterian Church,"3951 Pleasantdale RdAtlanta, GA 30340"
America Mission Center,"6529 New Peachtree RdAtlanta, GA 30340"
Emmanuel Ministries Inc,"6135 Jones RdAtlanta, GA 30349"
Iglesia De Cristo Ministerios,"6087 Buford Hwy NEAtlanta, GA 30340"
Covenant House,"2305 Global Forum BlvdAtlanta, GA 30340"
Catholic Foundation-North GA,"7171 Glenridge DrAtlanta, GA 30328"
Genesis Bible Church of Atlanta,"1534 Dunwoody Village Pkwy Ste 115Atlanta, GA 30338"
Russian Church In Atlanta Bapt,"4805 Tilly Mill RdAtlanta, GA 30360"
Christ Church of Metro Atlanta,"4805 Tilly Mill RdAtlanta, GA 30360"
Center Of Hope Church,"6730 Buford Hwy NEAtlanta, GA 30340"
New Apostolic Church,"5477 Roberts DrAtlanta, GA 30338"
Kingdom Hall Jehovah,"2300 Dunwoody Club DrAtlanta, GA 30350"
Congregation Beth Shalom,"5303 Winters Chapel RdAtlanta, GA 30360"
Assembleia De Deus Shalom,"7878 Roswell RdAtlanta, GA 30350"
First Romanian Baptist Church,"5505 Winters Chapel RdAtlanta, GA 30360"
Rad International Fellowship,"8384 Roswell RdAtlanta, GA 30350"
Atlanta Westside Presbyterian,"Atlanta, GA 30377"
Greater Refuge Ministries For All People,"Atlanta, GA 30331"
Immaculate Heart Of Mary,"2855 Briarcliff Rd NEAtlanta, GA 30329"
Interdenominational Theological Center,"700 Martin Luther King Jr Dr SWAtlanta, GA 30314"
The Temple,"1589 Peachtree St NEAtlanta, GA 30309"
Zion Hill Community Dev,"2741 Bayard StAtlanta, GA 30344"
Mount Vernon Presbyterian School,"471 Mount Vernon HwyAtlanta, GA 30328"
Plant The Seed Ministries,"Atlanta, GA 30305"
College Park Atlanta District,"100 Edgewood Ave NE, , Suite 1690Atlanta, GA 30303"
Catholic Center Atl Univ,"809 Beckwith St SWAtlanta, GA 30314"
Mote4Life,"Atlanta, GA 31141"
Lead The Way,"1570 Northside Dr NWAtlanta, GA 30318"
Our Lady of Perpetual Help Home,"760 Pollard Blvd SWAtlanta, GA 30315"
Beacon Of Hope Learning Center,"475 Boulevard NEAtlanta, GA 30308"
Boys & Girls Club,"777 Donald Lee Hollowell Pkwy NWAtlanta, GA 30318"
Atlanta Wedding Chapel,"1401 Martin Luther King Jr Dr NWAtlanta, GA 30314"
Lion Of Judah International Pwc Inc,"420 New Jersey Ave NWAtlanta, GA 30314"
Adventist-Maranatha Early Learning Center,"2730 Browns Mill Rd SEAtlanta, GA 30354"
Sisters Against Domestic Violence,"Po Box 312401Atlanta, GA 31131"
Soul Winners Ministry At Faith Church Of Believers,"4471 Campbellton Rd SWAtlanta, GA 30331"
Tzu Chi Buddhist Foundation,"2000 Clearview AveAtlanta, GA 30340"
Young Nak Presbyterian Church,"3100 Oakcliff RdAtlanta, GA 30340"
Shy Temple Cme Church,"2012 Memorial Dr SEAtlanta, GA 30317"
Holy Innocents' Episcopal Church,"805 Mount Vernon HwyAtlanta, GA 30327"
Briarcliff United Methodist Church,"4105 Briarcliff Rd NEAtlanta, GA 30345"
North Springs United Methodist Church,"7770 Roswell RdAtlanta, GA 30350"
Temple Emanuel,"1580 Spalding DrAtlanta, GA 30350"
The Episcopal Diocese Of Atlanta,"2744 Peachtree Rd NWAtlanta, GA 30305"
House of Yisrael of Atlanta Incorp,"2945 Stone Hogan Connector Rd SW Ste 104Atlanta, GA 30331"
Mt Gilead Baptist Church,"561 Spencer St NWAtlanta, GA 30314"
Iconium Baptist Church,"1050 Mcdaniel St SWAtlanta, GA 30310"
Shiloh Missionary Baptist Church,"1150 Westview Dr SWAtlanta, GA 30310"
Pilgrim Travelers Baptist Church,"1187 Martin Luther King Jr Dr NWAtlanta, GA 30314"
Israel Baptist Church,"2071 Hosea L Williams Dr SEAtlanta, GA 30317"
First Macedonia Baptist Church,"1041 Constitution Rd SEAtlanta, GA 30315"
Jefferson Avenue Baptist Church,"1150 Jefferson AveAtlanta, GA 30344"
New Cedar Creek Baptist Church,"1203 Hollywood Rd NWAtlanta, GA 30318"
Mt Calvary Baptist Church,"17 Fairburn Rd SWAtlanta, GA 30331"
Greater Bethelehem Baptist Church,"3665 Forrest Park Rd SEAtlanta, GA 30354"
Victory Baptist Church Of Atlanta,"2736 Dodson DrAtlanta, GA 30344"
Wood's Memorial Baptist Church,"5665 Old National HwyAtlanta, GA 30349"
True Deliverance Church,"1433 Watson St NEAtlanta, GA 30307"
Westminster Presbyterian Church,"1438 Sheridan Rd NEAtlanta, GA 30324"
"Redeemer Orthodox Presbyterian Church, Atlanta GA","3930 Chamblee Tucker RdAtlanta, GA 30340"
Glenn Memorial United Methodist Church,"1669 N Decatur Rd NEAtlanta, GA 30322"
Saint James United Methodist Church,"4400 Peachtree Dunwoody Rd NEAtlanta, GA 30342"
Wilbert Manigault International Ministries Inc.,"Atlanta, GA 30303"
Bethlehem Baptist Church,"3646 Hogan Rd SWAtlanta, GA 30331"
Southside Springfield Baptist Church,"1094 Garibaldi St SWAtlanta, GA 30310"
First Gethsemane Baptist Church,"2161 Oakview Rd SEAtlanta, GA 30317"
Message of Truth Ministries Inc,"850 Mcwilliams Rd SEAtlanta, GA 30315"
Saint Philip Ame Church,"240 Candler Rd SEAtlanta, GA 30317"
Resurrected Life Christian Fellowship,"2463 Delowe DrAtlanta, GA 30344"
Rock Of Salvation Christian Ministry,"1817 Hollywood Rd NWAtlanta, GA 30318"
Central Congregational Church,"2676 Clairmont Rd NEAtlanta, GA 30329"
University Catholic Center at Emory University,"1753 N Decatur RdAtlanta, GA 30307"
Muhammad's Mosque,"3040 Campbellton Rd SWAtlanta, GA 30311"
Divine House Of Praise,"3447 Ruby H Harper Blvd SEAtlanta, GA 30354"
Gods World Ministry Inc,"301 Mcdonough Blvd SEAtlanta, GA 30315"
Jesus Place Inner City Mission,"1076 Longley Ave NWAtlanta, GA 30318"
First Church Religious Science,"3025 Maple Dr NEAtlanta, GA 30305"
Impacting A Generation Covenant Church,"2636 Fairburn Rd SWAtlanta, GA 30331"
Greater Believing Faith Outreach Ministry,"5990 Canaan Woods Dr SWAtlanta, GA 30331"
World Changers Church International,"2500 Burdett RdAtlanta, GA 30349"
Christful of Grace and Truth Fellowship,"910 Allene Ave SWAtlanta, GA 30310"
Lutheran Church of the Redeemer,"731 Peachtree St NEAtlanta, GA 30308"
Grace Lutheran Church,"1155 N Highland Ave NEAtlanta, GA 30306"
Greater Community Baptist Church,"121 Flat Shoals Ave SEAtlanta, GA 30316"
St Mark Baptist Church,"688 Donald Lee Hollowell Pkwy NWAtlanta, GA 30318"
Peachtree Baptist Church,"2108 Briarcliff Rd NEAtlanta, GA 30329"
Springfield Missionary Baptist Church,"1730 Hollywood Rd NWAtlanta, GA 30318"
Jackson Memorial Baptist Church,"534 Fairburn Rd NWAtlanta, GA 30331"
St Johns Baptist Church,"52 Fairburn Rd SWAtlanta, GA 30331"
New Unity Missionary Baptist Church,"3675 Martin Luther King Jr Dr SWAtlanta, GA 30331"
New Emmanuel Baptist Church,"2055 Fairburn Rd SWAtlanta, GA 30331"
Midway Missionary Baptist Church & Educational Center Inc,"2280 Godby RdAtlanta, GA 30349"
Rush Memorial Congregational Church,"150 James P Brawley Dr SWAtlanta, GA 30314"
