name,address
Unity Church Of Truth,"3540 S Figueroa StLos Angeles, CA 90007"
Virgin Mary Ethiopian Orthodox,"100 W 49th StLos Angeles, CA 90037"
Iglesia Evangelica,"3552 Eagle Rock BlvdLos Angeles, CA 90065"
Only Faith Church,"1032 Crenshaw BlvdLos Angeles, CA 90019"
Pilgrim Congregational Church,"4607 S Normandie AveLos Angeles, CA 90037"
Iglesia Evangélica Ave 54,"5415 Buchanan StLos Angeles, CA 90042"
New Testament Church,"5350 4th AveLos Angeles, CA 90043"
Church of Christ 7th Day (Non-Denominational) (Sabbath Fellowship),"5400 11th AveLos Angeles, CA 90043"
The Greater Bethel Apostolic Church,"8500 S Figueroa StLos Angeles, CA 90003"
United Church Of The Living God,"11029 S BroadwayLos Angeles, CA 90061"
Culver City Church of God,"3998 S Centinela AveLos Angeles, CA 90066"
"Pastoral Counseling, Q's Ministry, BHITS","10940 Wilshire Blvd Ste 600Los Angeles, CA 90024"
Downtown Psychic Readings,"314 W 7th StLos Angeles, CA 90014"
World Mission Church,"927 Menlo AveLos Angeles, CA 90006"
Chua Viet Nam,"863 S Berendo StLos Angeles, CA 90005"
Builders of The Adytum Temple of Tarot & Holy Qabalah,"5101 N Figueroa StLos Angeles, CA 90042"
Roman Catholic Archbishop,"3722 Boyce AveLos Angeles, CA 90039"
Victory Outreach Eagle Rock,"4160 Eagle Rock BlvdLos Angeles, CA 90065"
Church Of Apostolicity,"1748 W 54th StLos Angeles, CA 90062"
West Angeles Church Of God In Christ,"3600 Crenshaw BlvdLos Angeles, CA 90016"
Full Gospel Baptist Church,"6900 Compton AveLos Angeles, CA 90001"
Greater Temple of God Christian Fellowship Inc,"1404 Firestone BlvdLos Angeles, CA 90001"
Nanoom Christian Fellowship Inc,"1927 James M Wood BlvdLos Angeles, CA 90006"
First AME Zion Church,"1449 W Adams BlvdLos Angeles, CA 90007"
Monroe Street Christian Church,"4150 Monroe StLos Angeles, CA 90029"
Mc Carty Memorial Christian Church,"4103 W Adams BlvdLos Angeles, CA 90018"
Victory Christian Center,"4260 3rd AveLos Angeles, CA 90008"
Faith Christian Church,"1406 W 98th StLos Angeles, CA 90047"
New Heart Christian Fellowship,"1941 S Barrington AveLos Angeles, CA 90025"
St Mary's Episcopal Church,"961 S Mariposa AveLos Angeles, CA 90006"
Everlasting True Vine Baptist Church,"1123 E 34th StLos Angeles, CA 90011"
Morning Star Baptist Church,"1334 E 41st StLos Angeles, CA 90011"
Palestine Missionary Baptist Church,"1201 E Vernon AveLos Angeles, CA 90011"
Pilgrim Missionary Baptist Church,"950 E 45th StLos Angeles, CA 90011"
McCoy Memorial Baptist Church,"802 E 46th StLos Angeles, CA 90011"
Greater Mt Zion Baptist Church,"4925 Compton AveLos Angeles, CA 90011"
Shiloh Missionary Baptist Church,"1511 E 52nd StLos Angeles, CA 90011"
Ebenezer Baptist Church,"4901 Avalon BlvdLos Angeles, CA 90011"
St James Missionary Baptist,"1882 W Jefferson BlvdLos Angeles, CA 90018"
Ca Bible Baptist Church,"1187 Crenshaw BlvdLos Angeles, CA 90019"
Traveler's Rest Baptist Church,"1417 E Florence AveLos Angeles, CA 90001"
Good News Missionary Baptist Church,"2400 W Vernon AveLos Angeles, CA 90008"
Pleasant View Baptist Church,"7524 Compton AveLos Angeles, CA 90001"
Promiseland Baptist Church,"7511 S Vermont AveLos Angeles, CA 90044"
St Rest Baptist Church,"709 W Manchester AveLos Angeles, CA 90044"
Springfield Missionary Baptist Church,"5732 Venice BlvdLos Angeles, CA 90019"
Belmont Baptist Church,"9215 Avalon BlvdLos Angeles, CA 90003"
Mount Horeb Missionary Baptist Church,"1130 W Manchester AveLos Angeles, CA 90044"
Messiah Missionary Baptist Church,"8928 S Figueroa StLos Angeles, CA 90003"
Laurel Street Missionary Baptist Church,"9322 S Western AveLos Angeles, CA 90047"
Greater New Salem Missionary Baptist Church,"10701 Avalon BlvdLos Angeles, CA 90061"
New Pleasant Hill Missionary,"10121 S Vermont AveLos Angeles, CA 90044"
Village Baptist Church,"10700 S San Pedro StLos Angeles, CA 90061"
Opportunity Baptist Church,"10525 S BroadwayLos Angeles, CA 90003"
Good Hope Missionary Baptist,"10335 S Vermont AveLos Angeles, CA 90044"
El Bethel Missionary Baptist Church,"10612 S Figueroa StLos Angeles, CA 90003"
New Congregation Missionary Baptist Church,"9620 S Western AveLos Angeles, CA 90047"
Culver Community Church,"1812 E 110th StLos Angeles, CA 90059"
World People Church,"10441 S Vermont AveLos Angeles, CA 90044"
Korean Mok Yang Church,"10200 S Normandie AveLos Angeles, CA 90044"
Ye Eun Presbyterian Church,"10910 S BroadwayLos Angeles, CA 90061"
Hanmin Presbyterian Church,"11111 Avalon BlvdLos Angeles, CA 90061"
Young Nak Celebration Church,"1601 E 113th StLos Angeles, CA 90059"
Church of Peace,"11102 S Main StLos Angeles, CA 90061"
Saint Mark's Lutheran Church,"11014 S BroadwayLos Angeles, CA 90061"
Korean United Presbyterian Church,"1751 E 114th StLos Angeles, CA 90059"
Trinity Central Lutheran Church,"10809 S Vermont AveLos Angeles, CA 90044"
Revelation Church Of God In Christ,"10219 S Western AveLos Angeles, CA 90047"
Ica,"2057 W Century BlvdLos Angeles, CA 90047"
Together Presbyterian Church,"10959 S Vermont AveLos Angeles, CA 90044"
The Way Church,"1555 W 108th StLos Angeles, CA 90047"
Westminster Presbyterian Church,"11602 Avalon BlvdLos Angeles, CA 90061"
Western Church of Los Angeles,"11715 Compton AveLos Angeles, CA 90059"
Messiah Lutheran Church Los Angel,"11205 S Vermont AveLos Angeles, CA 90044"
Imperial Church Of Christ,"10963 S Western AveLos Angeles, CA 90047"
National Korean Presbyterian,"100 E 119th StLos Angeles, CA 90061"
Lutheran Church Of The Master,"11121 S Western AveLos Angeles, CA 90047"
Christian Science Churches & Organizations,"403 E 131st StLos Angeles, CA 90061"
Catholic Churches,"11312 Washington PlLos Angeles, CA 90066"
Refugio del Senor,"512 S Avenue 20Los Angeles, CA 90031"
Korean Central United Method,"416 E 20th StLos Angeles, CA 90011"
Saint Camillus Catholic Center For Pastoral Care,"1911 Zonal AveLos Angeles, CA 90033"
Sung Sam Korean Catholic Mission,"1230 N San Fernando RdLos Angeles, CA 90065"
Logos Methodist Church,"3755 Beverly Blvd Ste 301Los Angeles, CA 90004"
Rosewood United Methodist Church,"4101 Rosewood AveLos Angeles, CA 90004"
Los Angeles Immanuel Mission,"1818 S Western Ave Ste 300Los Angeles, CA 90006"
Our Lady Of Victory Church,"1316 S Herbert AveLos Angeles, CA 90023"
Ethiopian Christian Fellowship,"1256 Westchester PlLos Angeles, CA 90019"
Hungarian Reformed Church,"751 Crenshaw Blvd Ste 6Los Angeles, CA 90005"
Living Gospel Church,"6601 Compton AveLos Angeles, CA 90001"
Antioch Christian Church,"6101 S Figueroa StLos Angeles, CA 90003"
West Angeles Christian Emporium,"3021 Crenshaw BlvdLos Angeles, CA 90016"
St. Aloysius Elementary & Middle School,"2023 Nadeau StLos Angeles, CA 90001"
Crenshaw United Methodist,"3740 Don Felipe DrLos Angeles, CA 90008"
Community Christian Reformed,"10611 S Hoover StLos Angeles, CA 90044"
Saint Gerard Majella Parish,"4439 Inglewood BlvdLos Angeles, CA 90066"
St Joan Of Arc,"11534 Gateway BlvdLos Angeles, CA 90064"
St Martin of Tours Catholic Church,"11967 W Sunset BlvdLos Angeles, CA 90049"
First Zion Travelers Missionary Baptist Church,"4715 S Normandie AveLos Angeles, CA 90037"
Avenue Missionary Baptist Church,"7516 S Central AveLos Angeles, CA 90001"
Iglesia Bautista Shalom,"6051 Meridian StLos Angeles, CA 90042"
Divine Favor Fellowship Mbc,"8211 S Central AveLos Angeles, CA 90001"
CBCWLA Baptist Church,"1925 Sawtelle BlvdLos Angeles, CA 90025"
Union Church of Los Angeles,"401 E 3rd StLos Angeles, CA 90013"
Jodo Shu North America Buddhist Missions,"442 E 3rd StLos Angeles, CA 90013"
Hompa Hongwanji Buddhist Temple,"815 E 1st StLos Angeles, CA 90012"
Progressive Christians Uniting,"634 S Spring St Ste 300Los Angeles, CA 90014"
Central City Community Church,"419 E 6th StLos Angeles, CA 90014"
Omc,"948 Santee StLos Angeles, CA 90015"
Los Angeles Mission Inc,"351 S Anderson StLos Angeles, CA 90033"
B One Inc,"1205 Maple AveLos Angeles, CA 90015"
Come Mission,"1520 James M Wood BlvdLos Angeles, CA 90015"
Episcopal Diocese of Los Angeles,"840 Echo Park AveLos Angeles, CA 90026"
Iglesia Pentecostal Unida Internacional,"2119 1/2 W 8th StLos Angeles, CA 90057"
Internatl Church Of The Foursquare Gospel,"1910 W Sunset Blvd Ste 200Los Angeles, CA 90026"
Wilshire Onnuri Church,"743 S Grand View StLos Angeles, CA 90057"
Mother Trust Superior Light,"2516 W 3rd StLos Angeles, CA 90057"
Mt. Olive Church Of God In Christ,"1385 E 21st StLos Angeles, CA 90011"
Tenrikyo Mission,"2727 E 1st StLos Angeles, CA 90033"
La Senda Antigua,"631 E Adams BlvdLos Angeles, CA 90011"
Spiritual Fellowship Church,"665 E Adams BlvdLos Angeles, CA 90011"
Sunnyside Church,"1183 S Hoover StLos Angeles, CA 90006"
Iglesia De Dios Pentecostal M I Casa De Oracion,"1501 Venice BlvdLos Angeles, CA 90006"
Iglesia Roca De Salvacion,"122 S Evergreen AveLos Angeles, CA 90033"
Kcmusa,"2975 Wilshire Blvd Ste BLos Angeles, CA 90010"
Korean Evangelical Nah Sung,"1324 S Berendo StLos Angeles, CA 90006"
La Covenant Church,"111 N Virgil AveLos Angeles, CA 90004"
Founder's Center For Spiritual Living,"3281 W 6th StLos Angeles, CA 90020"
Society For Propogation,"3424 Wilshire Blvd Fl 5Los Angeles, CA 90010"
Rios De Agua Viva,"2837 W Pico BlvdLos Angeles, CA 90006"
Phillips Temple CME Church,"973 E 43rd StLos Angeles, CA 90011"
Zion Temple Community Church,"1315 E Vernon AveLos Angeles, CA 90011"
Korean Evangelical Zion Church,"2149 W Washington BlvdLos Angeles, CA 90018"
Redeemer Church Of Southern CA,"1938 S Western AveLos Angeles, CA 90018"
Triangular Church-Religious,"1938 S Western AveLos Angeles, CA 90018"
Miracle Center Apostolic Community Church,"2638 S Western AveLos Angeles, CA 90018"
Community Church Of God In Christ,"5014 Avalon BlvdLos Angeles, CA 90011"
Tahl Mah Sah Buddhist Monastery & Temple of America Inc,"993 S Wilton PlLos Angeles, CA 90019"
Centro Envagelistico Fuente De Agua Viva,"1275 E 54th StLos Angeles, CA 90011"
June Cobb Church Of Religious,"1195 E 55th StLos Angeles, CA 90011"
Morning Star Cogic,"1444 E 55th StLos Angeles, CA 90011"
Amos Memorial Christian Methodist Episcopal Church,"2445 W Washington BlvdLos Angeles, CA 90018"
The Normandie Congregation of Jehovah's Witnesses,"3614 S Western AveLos Angeles, CA 90018"
Serbian United Benevolent Society,"4355 E 2nd StLos Angeles, CA 90022"
Zion Gospel Missionary Church,"3117 Venice BlvdLos Angeles, CA 90019"
Tabernacle Church Of God,"5419 S San Pedro StLos Angeles, CA 90011"
Ikar,"4311 Wilshire Blvd Ste 618Los Angeles, CA 90010"
Our Lady Of Good Counsel,"3431 Waverly DrLos Angeles, CA 90027"
Fr Manning House Of Prayer,"3441 Waverly DrLos Angeles, CA 90027"
Tabernaculo De La Verdad,"1122 N Western AveLos Angeles, CA 90029"
Church of Scientology Mission of Los Feliz,"2131 Hillhurst AveLos Angeles, CA 90027"
Iglesia Guerreros De Cristo,"3625 W Adams BlvdLos Angeles, CA 90018"
Full Deliverance World Ministries,"2531 W Jefferson BlvdLos Angeles, CA 90018"
Kingdom Hall of Jehovah's Witnesses,"1610 W Vernon AveLos Angeles, CA 90062"
Faith Prayer Assembly Cogic,"2825 W Jefferson BlvdLos Angeles, CA 90018"
Verbo De Dios,"5932 S Hoover StLos Angeles, CA 90044"
Jehovah's Witnesses,"4407 W Washington BlvdLos Angeles, CA 90016"
Terminal Tenrikyo Church,"3717 Degnan BlvdLos Angeles, CA 90018"
Greater Bethel Cathedral,"4831 S Gramercy PlLos Angeles, CA 90062"
Glendale Korean Seventh-Day Adventist Church,"4652 Eagle Rock BlvdLos Angeles, CA 90041"
Vlb Fellowship Ctr,"2514 W Vernon AveLos Angeles, CA 90008"
Gospel Prayer Center For Missions,"624 W Florence AveLos Angeles, CA 90044"
Nadeau Street Church of God In Christ,"1127 Nadeau StLos Angeles, CA 90001"
Church Of Scientology,"6331 Hollywood Blvd Ste 1200Los Angeles, CA 90028"
Los Angeles Third Church Of Religious Science,"4323 Leimert BlvdLos Angeles, CA 90008"
Fifth Church Christ Scientist,"5850 W 3rd St Ste BLos Angeles, CA 90036"
Ecclesia Hollywood,"6433 Hollywood BlvdLos Angeles, CA 90028"
Holy Apostolic Pentecostal 3,"2156 W Slauson AveLos Angeles, CA 90047"
Church Of The Anointing,"4343 Crenshaw Blvd Ste 202Los Angeles, CA 90008"
New Haven Church of God In Christ,"7426 S Hoover StLos Angeles, CA 90044"
New Life In Christ Church,"8301 Compton AveLos Angeles, CA 90001"
Besant Lodge,"2560 N Beachwood DrLos Angeles, CA 90068"
Holy Way C O G I C,"1722 Firestone BlvdLos Angeles, CA 90001"
Greater Fountain Of Life Church,"8044 S Hoover StLos Angeles, CA 90044"
Congregation Tifereth Zvi,"7561 Beverly BlvdLos Angeles, CA 90036"
Bethel Unspeakable Joy,"8724 S Central AveLos Angeles, CA 90002"
1st Love Church Of God In Christ,"8216 S Hoover StLos Angeles, CA 90044"
Culver City Congregation Of Jehovah's Witnesses,"5510 W Adams BlvdLos Angeles, CA 90016"
The Jesus Center,"348 W 89th StLos Angeles, CA 90003"
Eighty Eighth Street Temple,"8825 S Vermont AveLos Angeles, CA 90044"
New Gethsemane Church of God & Christ,"9330 S Hoover StLos Angeles, CA 90044"
Hays Tabernacle C M E Church,"10121 S Central AveLos Angeles, CA 90002"
True Vine Church Of God In Christ,"9616 S Normandie AveLos Angeles, CA 90044"
Saint Shenouda The Archimandrite,"1494 S Robertson Blvd Ste 204Los Angeles, CA 90035"
Penuel Missionary Baptist Church,"215 E 108th StLos Angeles, CA 90061"
Upper Room Church,"404 W 108th StLos Angeles, CA 90061"
Olive Grove Church of God & Christ,"11175 S BroadwayLos Angeles, CA 90061"
The Flight Of Faith Outreach,"11019 S Vermont AveLos Angeles, CA 90044"
W R Portee Evangelistic World,"11243 S Vermont AveLos Angeles, CA 90044"
Soul Enrichment Ministries,"11901 Avalon BlvdLos Angeles, CA 90061"
Ark Of Noah Church,"3735 Hughes AveLos Angeles, CA 90034"
The Church Of God Established In Jesus Name,"425 Laconia BlvdLos Angeles, CA 90061"
The Church of Jesus Christ of Latter-day Saints,"7515 S Sepulveda BlvdLos Angeles, CA 90045"
Kahal Joseph Congregation,"10505 Santa Monica BlvdLos Angeles, CA 90025"
Westwood Kehilla,"10523 Santa Monica BlvdLos Angeles, CA 90025"
Culver City Seventh-Day Adventist Church,"11828 Washington PlLos Angeles, CA 90066"
Church Of Jesus Christ Of Lds,"856 Hilgard AveLos Angeles, CA 90024"
California Satsang Society Eckankar,"11677 National BlvdLos Angeles, CA 90064"
Christian Science Churches & Organizations,"1125 Glendon AveLos Angeles, CA 90024"
Chabad of Brentwood,"4351 S Western AveLos Angeles, CA 90062"
New Life Bible Church,"5946 S Figueroa StLos Angeles, CA 90003"
Ward Ame Church,"1225 E 68th StLos Angeles, CA 90001"
Los Angeles Bible Training School,"1843 W Vernon AveLos Angeles, CA 90062"
Anglician Church Of Our Savior & The Holy Apostles,"4927 S Western AveLos Angeles, CA 90062"
Chinese Bible Church,"5102 S Western AveLos Angeles, CA 90062"
Greater Height Mission Bible Church,"6822 S San Pedro StLos Angeles, CA 90003"
Christian Fellowship,"6600 S Figueroa StLos Angeles, CA 90003"
The Remnant Christian Center,"7011 S San Pedro StLos Angeles, CA 90003"
Holy Trinity Faith Hope,"4726 Arlington AveLos Angeles, CA 90043"
Christian Church,"5509 S Western AveLos Angeles, CA 90062"
Christian Kingdom Builders,"7301 Avalon BlvdLos Angeles, CA 90003"
Companerismo Cristiano Los Angeles,"1414 W 60th PlLos Angeles, CA 90047"
CME Church Business Department,"7601 S San Pedro StLos Angeles, CA 90003"
Rector Wardens Vestrymen of St James Parsh La,"3214 W Vernon AveLos Angeles, CA 90008"
Rose of Sharon Missionary Baptist Church,"7904 Hooper AveLos Angeles, CA 90001"
Iglesia Episcopal De Todos Los Santos,"6006 S Western AveLos Angeles, CA 90047"
Bible Sabbath Ministry,"656 E 79th StLos Angeles, CA 90001"
9th Episcopal Dist Christian,"2525 W 54th StLos Angeles, CA 90043"
New Dawn Christian Village,"7834 S Main StLos Angeles, CA 90003"
Weller Street Baptist Church,"7728 S BroadwayLos Angeles, CA 90003"
Love The Holy Spirit Game.com,"7915 S BroadwayLos Angeles, CA 90003"
Iglesia Bautista Hispana,"7919 S BroadwayLos Angeles, CA 90003"
Freedom Missionary Baptist Church,"6557 S Western AveLos Angeles, CA 90047"
The New Life Baptist Church,"8117 S Main StLos Angeles, CA 90003"
Sunrise Missionary Baptist Church,"7600 S Vermont AveLos Angeles, CA 90044"
Mount Olive Baptist Church,"6614 S Western AveLos Angeles, CA 90047"
Faith Baptist Church,"2800 W Slauson AveLos Angeles, CA 90043"
Victory Baptist Church,"8400 S BroadwayLos Angeles, CA 90003"
Mount Zion Baptist Church of Los Angeles,"722 E Manchester AveLos Angeles, CA 90001"
Church of Divine Guidance,"1518 S Gramercy PlLos Angeles, CA 90019"
McKinley Avenue Baptist Church,"5025 Mckinley AveLos Angeles, CA 90011"
New Hope Baptist Church,"5200 S Central AveLos Angeles, CA 90011"
New Bethel Primitive Baptist Church,"950 W 42nd PlLos Angeles, CA 90037"
Magnolia Missionary Baptist Church,"5134 Towne AveLos Angeles, CA 90011"
Greater Holy St. John Missionary Baptist Church,"5536 Morgan AveLos Angeles, CA 90011"
Paradise Baptist Church,"5100 S BroadwayLos Angeles, CA 90037"
True Samaritan Baptist Church,"5415 S Main StLos Angeles, CA 90037"
Security Missionary Baptist Church,"3857 S Western AveLos Angeles, CA 90062"
Greater New Vision Missionary Baptist Church,"1561 W Martin Luther King Jr BlvdLos Angeles, CA 90062"
Carver Missionary Baptist Church,"5050 S Hoover StLos Angeles, CA 90037"
Moments of Meditation Baptist Church,"1611 Leighton AveLos Angeles, CA 90062"
Milo Terrace Baptist Church,"754 N Avenue 50Los Angeles, CA 90042"
Star Mbc,"211 W 59th StLos Angeles, CA 90003"
Greater MT Rose Missionary,"1230 E 64th StLos Angeles, CA 90001"
Tabernacle Praise Mbc,"4351 S Western AveLos Angeles, CA 90062"
Greater Cornerstone Baptist Church,"5946 S Figueroa StLos Angeles, CA 90003"
Rock Of Faith Baptist Church,"5151 S Normandie AveLos Angeles, CA 90037"
Friendly Will Baptist Church,"1225 E 68th StLos Angeles, CA 90001"
Greater True Friendship Baptist Church,"1843 W Vernon AveLos Angeles, CA 90062"
Greater New Jerusalem Baptist Church,"4927 S Western AveLos Angeles, CA 90062"
Mary Magdalene Baptist Church,"5102 S Western AveLos Angeles, CA 90062"
Gethsemane Baptist Church,"6822 S San Pedro StLos Angeles, CA 90003"
Deliverance Missionary Baptist Church,"6600 S Figueroa StLos Angeles, CA 90003"
Good Tidings Baptist Church,"7011 S San Pedro StLos Angeles, CA 90003"
Immanuel Baptist Church,"4726 Arlington AveLos Angeles, CA 90043"
Sermon On The Mountain Baptist Church,"5509 S Western AveLos Angeles, CA 90062"
Gospel Mission Baptist Church,"7301 Avalon BlvdLos Angeles, CA 90003"
Southwest Institutional Baptist Church,"1414 W 60th PlLos Angeles, CA 90047"
Spirit of Love Baptist Church,"7601 S San Pedro StLos Angeles, CA 90003"
Rehoboth Missionary Baptist Church,"3214 W Vernon AveLos Angeles, CA 90008"
Bethel Missionary,"7904 Hooper AveLos Angeles, CA 90001"
Revelation Baptist Church,"6006 S Western AveLos Angeles, CA 90047"
Saint Reed Missionary Baptist Church,"656 E 79th StLos Angeles, CA 90001"
Golden Rule Baptist Church,"2525 W 54th StLos Angeles, CA 90043"
New Greater Peace Missionary Baptist Church,"7834 S Main StLos Angeles, CA 90003"
Greater Faith Baptist Church,"7728 S BroadwayLos Angeles, CA 90003"
Tabernacle Community Baptist Church,"7915 S BroadwayLos Angeles, CA 90003"
Zion Chapel First Baptist Church of Losangeles,"7919 S BroadwayLos Angeles, CA 90003"
Greater Liberty Baptist Church,"6557 S Western AveLos Angeles, CA 90047"
First Holy Mt Zion Baptist Church,"8117 S Main StLos Angeles, CA 90003"
Praises of Zion Missionary Baptist,"8222 S San Pedro StLos Angeles, CA 90003"
Bethany Missionary Baptist Church,"7600 S Vermont AveLos Angeles, CA 90044"
Mt Tabor Missionary Baptist,"6614 S Western AveLos Angeles, CA 90047"
New Greater Hope Baptist Church,"2800 W Slauson AveLos Angeles, CA 90043"
Welcome Baptist Church,"8615 S Central AveLos Angeles, CA 90002"
New Mt. Zion Missionary Baptist Church,"8400 S BroadwayLos Angeles, CA 90003"
United Christian's Missionary Baptist Church,"722 E Manchester AveLos Angeles, CA 90001"
New Jerusalem Primtive Baptist Church,"1925 E 87th StLos Angeles, CA 90002"
Mt Salem Missionary Baptist Church,"8762 S Central AveLos Angeles, CA 90002"
Shilo Baptist Mission Church Inc,"8741 Holmes AveLos Angeles, CA 90002"
Freewill Missionary Baptist Church,"8323 S Figueroa StLos Angeles, CA 90003"
Grace Temple Missionary Baptist Church,"7017 S Gramercy PlLos Angeles, CA 90047"
New Life Institutional Baptist Church,"8401 S Figueroa StLos Angeles, CA 90003"
St Mark's Baptist Church,"5969 Crenshaw BlvdLos Angeles, CA 90043"
The New Temple Missionary Baptist Church,"8734 S BroadwayLos Angeles, CA 90003"
St Augustine Baptist Church,"8704 S Figueroa StLos Angeles, CA 90003"
Thankful Missionary Baptist Church,"8900 S San Pedro StLos Angeles, CA 90003"
Love of God Missionary Baptist Church,"2222 W Florence AveLos Angeles, CA 90043"
Holy Tabernacle of God Missionary Baptist Church,"2312 W Florence AveLos Angeles, CA 90043"
Tweedy Memorial Baptist Church,"9231 Hooper AveLos Angeles, CA 90002"
Star of Hope Baptist Church,"9100 S San Pedro StLos Angeles, CA 90003"
Light Ministries Baptist Church,"3811 W Slauson AveLos Angeles, CA 90043"
Trueway Baptist Church Inc,"9122 S San Pedro StLos Angeles, CA 90003"
Mount Olive Second Missionary Baptist Church,"9401 Zamora AveLos Angeles, CA 90002"
Tried Stone Missionary Baptist Church,"5606 W Adams BlvdLos Angeles, CA 90016"
Love Lifted Me,"6501 Crenshaw BlvdLos Angeles, CA 90043"
Jerusalem Missionary Baptist Church Inc,"8025 S Western AveLos Angeles, CA 90047"
Greater Fountain Of Life Baptist Church,"9218 S San Pedro StLos Angeles, CA 90003"
True Zion Baptist Church,"1254 W Manchester AveLos Angeles, CA 90044"
Bright Star Missionary Church,"9131 S BroadwayLos Angeles, CA 90003"
House of Prayer Missionary Baptist Church,"9414 Avalon BlvdLos Angeles, CA 90003"
Mt Carmel Holy Assembly Baptist Church,"9401 S San Pedro StLos Angeles, CA 90003"
Sunnyside Baptist Church,"9317 S Budlong AveLos Angeles, CA 90044"
Tree of Life Missionary Baptist Church Inc,"9702 Holmes AveLos Angeles, CA 90002"
St John's Institutional Missionary Baptist Church,"9016 S Vermont AveLos Angeles, CA 90044"
Greater New Unity Baptist Church,"9719 Avalon BlvdLos Angeles, CA 90003"
Assembling Faith Missionary Baptist Church,"1233 W 91st StLos Angeles, CA 90044"
Zion Hill Baptist Church,"7860 10th AveLos Angeles, CA 90043"
Friendly Friendship Baptist Church,"423 E 101st StLos Angeles, CA 90003"
Friendly Friendship Baptist Church,"10101 Avalon BlvdLos Angeles, CA 90003"
St. John Missionary Baptist Church,"10025 S San Pedro StLos Angeles, CA 90003"
Mount Gilead Missionary Baptist Church,"9201 S Normandie AveLos Angeles, CA 90044"
Tabernacle Of Faith Baptist,"10214 S Main StLos Angeles, CA 90003"
First Unity Missionary Baptist Church,"10512 Wilmington AveLos Angeles, CA 90002"
The New Samaritan Baptist Church,"10308 S Main StLos Angeles, CA 90003"
South Side Bethel Baptist Church,"10400 S San Pedro StLos Angeles, CA 90003"
Mt Israel Baptist Church,"230 W 103rd StLos Angeles, CA 90003"
Holy Light Missionary Baptist Church,"1404 W 96th StLos Angeles, CA 90047"
Greater Providence Baptist Church,"10622 Avalon BlvdLos Angeles, CA 90003"
The Lord's House of Prayer for All People Baptist,"9322 S Western AveLos Angeles, CA 90047"
Greater Brighter Star Missionary Baptist Church,"10701 Avalon BlvdLos Angeles, CA 90061"
Holy Temple Baptist Church,"10121 S Vermont AveLos Angeles, CA 90044"
Fuh Gospel Missionary Baptist Church,"10700 S San Pedro StLos Angeles, CA 90061"
Sunflower Baptist Church,"10525 S BroadwayLos Angeles, CA 90003"
Iglesia Cristiana Adonai,"10335 S Vermont AveLos Angeles, CA 90044"
Faith Way Baptist Church Inc,"10612 S Figueroa StLos Angeles, CA 90003"
Mt. Lebanon Missionary Baptist Church,"9620 S Western AveLos Angeles, CA 90047"
Union Missionary Baptist Church,"1812 E 110th StLos Angeles, CA 90059"
Greater Faith Missionary Baptist Church,"10441 S Vermont AveLos Angeles, CA 90044"
New Providence Baptist Church,"10200 S Normandie AveLos Angeles, CA 90044"
New Prospect Baptist Church,"10910 S BroadwayLos Angeles, CA 90061"
Full Gospel Missionary Baptist Church,"11111 Avalon BlvdLos Angeles, CA 90061"
Mount Beulah Baptist Church,"1601 E 113th StLos Angeles, CA 90059"
Holy Mount Calvary Baptist Church,"11102 S Main StLos Angeles, CA 90061"
New Name Baptist Church,"11014 S BroadwayLos Angeles, CA 90061"
Macedonia Baptist Church,"1751 E 114th StLos Angeles, CA 90059"
Mt Hebron Baptist Church,"10219 S Western AveLos Angeles, CA 90047"
Eternal Promise Baptist Church,"2057 W Century BlvdLos Angeles, CA 90047"
Gideon Missionary Baptist Church,"10959 S Vermont AveLos Angeles, CA 90044"
First New Christian Fellowship Baptist Church,"1555 W 108th StLos Angeles, CA 90047"
First Corinthian Missionary Baptist Church,"11715 Compton AveLos Angeles, CA 90059"
St. Thomas Missionary Baptist Church,"10963 S Western AveLos Angeles, CA 90047"
True Love Missionary Baptist Church,"100 E 119th StLos Angeles, CA 90061"
Greater Westside Missionary Baptist Church,"11121 S Western AveLos Angeles, CA 90047"
Greater New Commandments Baptist Church,"403 E 131st StLos Angeles, CA 90061"
Agaci,"800 E 12th St Ste 301Los Angeles, CA 90021"
Zion Presbyterian Church,"1300 W Olympic Blvd Ste 300Los Angeles, CA 90015"
Myung Sung Presbyterian Church,"1543 W Olympic BlvdLos Angeles, CA 90015"
Sang Lok Presbyterian Church,"733 S Burlington AveLos Angeles, CA 90057"
Popkiller,"2146 Sacramento StLos Angeles, CA 90021"
Korean Presbyterian Church,"929 S Lake StLos Angeles, CA 90006"
In Jesus Korean Methodist Church,"1345 S Burlington AveLos Angeles, CA 90006"
LA Sa-Rang Community Church,"520 S La Fayette Park PlLos Angeles, CA 90057"
New Hope Ministries Los Angeles,"2828 Beverly BlvdLos Angeles, CA 90057"
Olympic Presbyterian Church,"3020 Wilshire BlvdLos Angeles, CA 90010"
Joyful Presbyterian Church,"866 S Westmoreland AveLos Angeles, CA 90005"
LA Open Door Presbyterian Church,"3251 W 6th StLos Angeles, CA 90020"
Dae Hung Korean Church,"15411 Figueroa WayLos Angeles, CA 90007"
General Assemble of Jesus Presbyterian Church In A,"2716 Ellendale PlLos Angeles, CA 90007"
Church Of Christ,"915 E Martin Luther King Jr BlvdLos Angeles, CA 90011"
Korean Southern Presbyterian Church,"2666 W Pico BlvdLos Angeles, CA 90006"
Washington Memorial Church Of Christ,"4361 Mckinley AveLos Angeles, CA 90011"
